nu,loc,scale,n,ks,pit_shape,pit_asym,shoulder_left,shoulder_right,shoulder_max,year,quality
4.6528502454866025,0.021265462055866283,0.8670535475357806,36037,0.03402754337633007,U-shape,0.09573493909037933,0.005305384383088835,0.006875214829629606,0.006875214829629606,2020,GOOD
4.582331622392422,0.016993033286160808,0.8492652651139447,59396,0.0404892401472034,Flat,0.07542595460973822,0.005542412125418381,0.005738994544871701,0.005738994544871701,2021,GOOD
4.637001720668787,0.0011553493552401064,0.8542063917295821,63210,0.025323052030551685,Flat,0.027369087169751505,0.004002236858194369,0.0030238566853266757,0.004002236858194369,2022,GOOD
4.824521086794778,0.016076951353171547,0.8457630960784892,59740,0.04025315146367908,Flat,0.07934382323401401,0.0057760551204433935,0.004040737578241971,0.0057760551204433935,2023,GOOD
4.294827693240506,0.026276063802378048,0.8403610987963366,60166,0.03787391590418415,Flat,0.10753581757138586,0.007299331342431631,0.005585615648247444,0.007299331342431631,2024,GOOD
4.431163235053605,0.01955577490422697,0.8168996868820193,59887,0.03113789051845195,Flat,0.09317548048825275,0.006001703090421848,0.005324000709682197,0.006001703090421848,2025,GOOD
4.763894563461664,0.0036092092973364527,0.8288873332733826,17095,0.021800988234079777,Flat,0.036267914594910855,0.0034397655080355,0.0035132219328947167,0.0035132219328947167,2026,GOOD
